name_spelling,team_id
richmond,1350
richmond,1350
rider,1351
rider,1351
Rider University ,1351
robert morris,1352
robert morris,1352
Robert Morris University ,1352
robert-morris,1352
robert-morris,1352
rutgers,1353
rutgers,1353
Rutgers University–New Brunswick ,1353
s carolina st,1354
s carolina st,1354
s carolina state,1354
s carolina state,1354
s dakota st,1355
s dakota st,1355
s illinois,1356
s illinois,1356
sacramento st.,1170
sacramento st.,1170
sacramento state,1170
sacramento state,1170
sacramento-state,1170
sacramento-state,1170
sacred heart,1357
sacred heart,1357
Sacred Heart University ,1357
sacred-heart,1357
sacred-heart,1357
saint francis (pa),1384
saint francis (pa),1384
Saint Francis University (St. Francis (PA)),1384
saint joseph`s,1386
saint joseph`s,1386
saint joseph's,1386
saint joseph's,1386
Saint Joseph's University ,1386
saint louis,1387
saint louis,1387
Saint Louis University ,1387
Saint Mary’s (CA),1388
Saint Mary’s (CA),1388
saint mary's,1388
saint mary's,1388
saint mary's (ca),1388
saint mary's (ca),1388
Saint Mary's College of California ,1388
saint peter`s,1389
saint peter`s,1389
saint peter's,1389
saint peter's,1389
Saint Peter's University ,1389
saint-francis-pa,1384
saint-francis-pa,1384
saint-josephs,1386
saint-josephs,1386
saint-louis,1387
saint-louis,1387
saint-marys,1388
saint-marys,1388
saint-marys-ca,1388
saint-marys-ca,1388
saint-peters,1389
saint-peters,1389
sam houston st,1358
sam houston st,1358
sam houston st.,1358
sam houston st.,1358
sam houston state,1358
sam houston state,1358
Sam Houston State University ,1358
samford,1359
samford,1359
Samford University ,1359
sam-houston-state,1358
sam-houston-state,1358
san diego,1360
san diego,1360
san diego st,1361
san diego st,1361
san diego st.,1361
san diego st.,1361
san diego state,1361
san diego state,1361
San Diego State University ,1361
san francisco,1362
san francisco,1362
san jose st,1363
san jose st,1363
san jose st.,1363
san jose st.,1363
san jose state,1363
san jose state,1363
San Jose State University ,1363
san-diego,1360
san-diego,1360
san-diego-state,1361
san-diego-state,1361
san-francisco,1362
san-francisco,1362
san-jose-state,1363
san-jose-state,1363
santa barbara,1364
santa barbara,1364
santa clara,1365
santa clara,1365
Santa Clara University ,1365
santa-clara,1365
santa-clara,1365
savannah st,1366
savannah st,1366
savannah st.,1366
savannah st.,1366
savannah state,1366
savannah state,1366
Savannah State University,1366
savannah-state,1366
savannah-state,1366
sc state,1354
sc state,1354
sc upstate,1367
sc upstate,1367
sd state,1361
sd state,1361
se louisiana,1368
se louisiana,1368
se missouri st,1369
se missouri st,1369
se missouri st.,1369
se missouri st.,1369
se missouri st.(se,1369
se missouri st.(se,1369
se missouri state,1369
se missouri state,1369
seattle,1370
seattle,1370
Seattle University ,1370
seton hall,1371
seton hall,1371
Seton Hall University ,1371
seton-hall,1371
seton-hall,1371
sf austin,1372
sf austin,1372
siena,1373
siena,1373
Siena College ,1373
siu - edwardsville,1188
siu - edwardsville,1188
siu edwardsville,1188
siu edwardsville,1188
siu-edwardsville,1188
siu-edwardsville,1188
sju (pa),1386
sju (pa),1386
smu,1374
smu,1374
south ala.,1375
south ala.,1375
south alabama,1375
south alabama,1375
south carolina,1376
south carolina,1376
south carolina st.,1354
south carolina st.,1354
south carolina state,1354
south carolina state,1354
South Carolina State University ,1354
south carolina upstat,1367
south carolina upstat,1367
south carolina upstate,1367
south carolina upstate,1367
south dakota,1377
south dakota,1377
south dakota st.,1355
south dakota st.,1355
south dakota state,1355
south dakota state,1355
South Dakota State University ,1355
south fla.,1378
south fla.,1378
south florida,1378
south florida,1378
south-alabama,1375
south-alabama,1375
south-carolina,1376
south-carolina,1376
south-carolina-state,1354
south-carolina-state,1354
south-carolina-upstate,1367
south-carolina-upstate,1367
south-dakota,1377
south-dakota,1377
south-dakota-state,1355
south-dakota-state,1355
southeast missouri state,1369
southeast missouri state,1369
Southeast Missouri State University ,1369
southeast mo. st.,1369
southeast mo. st.,1369
southeastern la.,1368
southeastern la.,1368
southeastern louisiana,1368
southeastern louisiana,1368
Southeastern Louisiana University ,1368
southeastern-louisiana,1368
southeastern-louisiana,1368
southeast-missouri-state,1369
southeast-missouri-state,1369
southern,1380
southern,1380
southern california,1425
southern california,1425
southern ill.,1356
southern ill.,1356
southern illinois,1356
southern illinois,1356
Southern Illinois University Carbondale ,1356
Southern Illinois University Edwardsville ,1188
southern illinois-edwardsville,1188
southern illinois-edwardsville,1188
southern methodist,1374
southern methodist,1374
Southern Methodist University ,1374
southern miss,1379
southern miss,1379
southern miss.,1379
southern miss.,1379
southern mississippi,1379
southern mississippi,1379
southern u,1380
southern u,1380
southern u.,1380
southern u.,1380
southern un,1380
southern un,1380
southern univ,1380
southern univ,1380
Southern University ,1380
southern utah,1381
southern utah,1381
Southern Utah University ,1381
southern-california,1425
southern-california,1425
southern-illinois,1356
southern-illinois,1356
southern-illinois-edwardsville,1188
southern-illinois-edwardsville,1188
southern-methodist,1374
southern-methodist,1374
southern-miss,1379
southern-miss,1379
southern-mississippi,1379
southern-mississippi,1379
southern-university,1380
southern-university,1380
southern-utah,1381
southern-utah,1381
south-florida,1378
south-florida,1378
st bonaventure,1382
st bonaventure,1382
st francis (ny),1383
st francis (ny),1383
st francis (pa),1384
st francis (pa),1384
st francis ny,1383
st francis ny,1383
st francis pa,1384
st francis pa,1384
st john's,1385
st john's,1385
st john's (ny),1385
st john's (ny),1385
st joseph's,1386
st joseph's,1386
st joseph's pa,1386
st joseph's pa,1386
st louis,1387
st louis,1387
st mary's (ca),1388
st mary's (ca),1388
st mary's ca,1388
st mary's ca,1388
st peter's,1389
st peter's,1389
st. bonaventure,1382
st. bonaventure,1382
St. Bonaventure University ,1382
st. francis (bkn),1383
st. francis (bkn),1383
st. francis (ny),1383
st. francis (ny),1383
st. francis (pa),1384
St. Francis (PA),1384
st. francis (pa),1384
st. francis brooklyn,1383
st. francis brooklyn,1383
St. Francis College ,1383
St. Francis PA,1384
st. francis-ny,1383
st. francis-ny,1383
st. john`s (ny),1385
st. john`s (ny),1385
st. john's,1385
st. john's,1385
st. john's (ny),1385
st. john's (ny),1385
St. John's University ,1385
st. joseph's,1386
st. joseph's,1386
st. joseph's pa,1386
st. joseph's pa,1386
st. mary`s (ca),1388
st. mary`s (ca),1388
st. mary's,1388
st. mary's,1388
St. Peter’s,1389
St. Peter’s,1389
st. peter's,1389
st. peter's,1389
stanford,1390
stanford,1390
Stanford University ,1390
st-bonaventure,1382
st-bonaventure,1382
stephen f. austin,1372
stephen f. austin,1372
Stephen F. Austin State University ,1372
stephen-f-austin,1372
stephen-f-austin,1372
stetson,1391
stetson,1391
Stetson University ,1391
st-francis-ny,1383
st-francis-ny,1383
st-francis-pa,1384
st-francis-pa,1384
st-johns,1385
st-johns,1385
st-johns-ny,1385
st-johns-ny,1385
st-josephs-pa,1386
st-josephs-pa,1386
stony brook,1392
stony brook,1392
Stony Brook University ,1392
stony-brook,1392
stony-brook,1392
st-peters,1389
st-peters,1389
sw missouri st.,1283
sw missouri st.,1283
syracuse,1393
syracuse,1393
Syracuse University ,1393
tam c,1394
tam c,1394
tam c. christi,1394
tam c. christi,1394
tcu,1395
tcu,1395
temple,1396
temple,1396
Temple University ,1396
tennessee,1397
tennessee,1397
tennessee st,1398
tennessee st,1398
tennessee st.,1398
tennessee st.,1398
tennessee state,1398
tennessee state,1398
Tennessee State University ,1398
tennessee tech,1399
tennessee tech,1399
Tennessee Technological University ,1399
tennessee-martin,1404
tennessee-martin,1404
tennessee-state,1398
tennessee-state,1398
tennessee-tech,1399
tennessee-tech,1399
tenn-martin,1404
tenn-martin,1404
tex.-pan american,1410
tex.-pan american,1410
texas,1400
texas,1400
texas a&m,1401
texas a&m,1401
texas a&m cc,1394
texas a&m cc,1394
texas a&m corpus,1394
texas a&m corpus,1394
Texas A&M University,1401
Texas A&M University-Corpus Christi,1394
Texas A&M University-Corpus Christi,1394
texas a&m-cc,1394
texas a&m-cc,1394
texas a&m-corpus christi,1394
texas a&m-corpus christi,1394
texas arlington,1426
texas arlington,1426
texas christian,1395
texas christian,1395
Texas Christian University ,1395
texas rio grande valley,1410
texas rio grande valley,1410
texas san antonio,1427
texas san antonio,1427
texas southern,1411
texas southern,1411
Texas Southern University ,1411
texas st,1402
texas st,1402
texas st.,1402
texas st.,1402
texas state,1402
texas state,1402
Texas State University ,1402
texas tech,1403
texas tech,1403
Texas Tech University ,1403
texas-am,1401
texas-am,1401
texas-am-corpus-christi,1394
texas-am-corpus-christi,1394
texas-arlington,1426
texas-arlington,1426
texas-christian,1395
texas-christian,1395
texas-el paso,1431
texas-el paso,1431
texas-el-paso,1431
texas-el-paso,1431
texas-pan american,1410
texas-pan american,1410
texas-pan-american,1410
texas-pan-american,1410
texas-rio grande valley,1410
texas-rio grande valley,1410
texas-san antonio,1427
texas-san antonio,1427
texas-san antonio(ut,1427
texas-san antonio(ut,1427
texas-san-antonio,1427
texas-san-antonio,1427
texas-southern,1411
texas-southern,1411
texas-state,1402
texas-state,1402
texas-tech,1403
texas-tech,1403
The Citadel,1154
tn martin,1404
tn martin,1404
toledo,1405
toledo,1405
towson,1406
towson,1406
Towson University ,1406
troy,1407
troy,1407
troy st.,1407
troy st.,1407
Troy University ,1407
tulane,1408
tulane,1408
Tulane University ,1408
tulsa,1409
tulsa,1409
tx pan american,1410
tx pan american,1410
tx southern,1411
tx southern,1411
uab,1412
uab,1412
ualr,1114
ualr,1114
uc davis,1413
uc davis,1413
uc irvine,1414
uc irvine,1414
uc riverside,1415
uc riverside,1415
uc santa barbara,1364
uc santa barbara,1364
uc-davis,1413
uc-davis,1413
ucf,1416
ucf,1416
uc-irvine,1414
uc-irvine,1414
ucla,1417
ucla,1417
uconn,1163
uconn,1163
uc-riverside,1415
uc-riverside,1415
uc-santa barbara,1364
uc-santa barbara,1364
ucsb,1364
ucsb,1364
uic,1227
uic,1227
ull,1418
ull,1418
UL–Lafayette,1418
ulm,1419
ulm,1419
UL–Monroe,1419
umass,1269
umass,1269
umass lowell,1262
umass lowell,1262
umass-lowell,1262
umass-lowell,1262
umbc,1420
umbc,1420
umes,1271
umes,1271
umkc,1282
umkc,1282
unc,1314
unc,1314
unc asheville,1421
unc asheville,1421
unc greensboro,1422
unc greensboro,1422
unc wilmington,1423
unc wilmington,1423
uni,1320
uni,1320
United States Air Force Academy ,1102
United States Military Academy ,1119
United States Naval Academy ,1298
"University at Albany, SUNY ",1107
University at Buffalo ,1138
University of Akron ,1103
University of Alabama at Birmingham ,1412
University of Alabama ,1104
University of Arizona ,1112
University of Arkansas at Little Rock ,1114
University of Arkansas at Pine Bluff ,1115
University of Arkansas at Pine Bluff (Arkansas–Pine Bluff),1115
University of Arkansas ,1116
university of california,1143
university of california,1143
"University of California, Berkeley ",1143
"University of California, Davis ",1413
"University of California, Irvine ",1414
"University of California, Los Angeles ",1417
"University of California, Riverside ",1415
"University of California, Santa Barbara ",1364
University of Central Arkansas ,1146
University of Central Florida ,1416
University of Cincinnati ,1153
University of Colorado Boulder ,1160
University of Connecticut ,1163
University of Dayton ,1173
University of Delaware ,1174
University of Denver ,1176
University of Detroit Mercy ,1178
University of Evansville ,1191
University of Florida ,1196
University of Georgia ,1208
University of Hartford ,1216
University of Hawai?i at M?noa ,1218
University of Houston ,1222
University of Idaho ,1225
University of Illinois at Chicago ,1227
University of Illinois at Urbana–Champaign ,1228
University of Iowa ,1234
University of Kansas ,1242
University of Kentucky ,1246
University of Louisiana at Lafayette ,1418
University of Louisiana at Lafayette (UL–Lafayette),1418
University of Louisiana at Monroe ,1419
University of Louisiana at Monroe (UL–Monroe),1419
University of Louisville ,1257
University of Maine ,1263
University of Maryland Eastern Shore ,1271
"University of Maryland, Baltimore County ",1420
"University of Maryland, College Park ",1268
University of Massachusetts Amherst ,1269
University of Massachusetts Lowell ,1262
University of Memphis ,1272
University of Michigan ,1276
University of Minnesota ,1278
University of Mississippi ,1279
University of Missouri ,1281
University of Missouri–Kansas City ,1282
University of Montana ,1285
University of Nebraska Omaha ,1303
University of Nebraska–Lincoln ,1304
"University of Nevada, Las Vegas ",1424
"University of Nevada, Reno ",1305
University of New Hampshire ,1306
University of New Mexico ,1307
University of New Orleans ,1309
University of North Carolina at Asheville ,1421
University of North Carolina at Chapel Hill ,1314
University of North Carolina at Charlotte ,1150
University of North Carolina at Greensboro ,1422
University of North Carolina at Wilmington ,1423
University of North Dakota ,1315
University of North Florida ,1316
University of North Texas ,1317
University of Northern Colorado ,1294
University of Northern Iowa ,1320
University of Notre Dame ,1323
University of Oklahoma ,1328
University of Oregon ,1332
University of Pennsylvania ,1335
University of Pittsburgh ,1338
University of Portland ,1339
University of Rhode Island ,1348
University of Richmond ,1350
University of San Diego ,1360
University of San Francisco ,1362
University of South Alabama ,1375
University of South Carolina Upstate ,1367
University of South Carolina ,1376
University of South Dakota ,1377
University of South Florida ,1378
University of South Florida (USF),1378
University of Southern California ,1425
University of Southern Mississippi ,1379
University of Tennessee at Chattanooga ,1151
University of Tennessee at Martin ,1404
University of Tennessee at Martin (UT–Martin),1404
University of Tennessee ,1397
University of Texas at Arlington ,1426
University of Texas at Arlington (UT–Arlington),1426
University of Texas at Austin ,1400
University of Texas at El Paso ,1431
University of Texas at San Antonio ,1427
University of Texas Rio Grande Valley ,1410
University of the Incarnate Word ,1230
University of the Pacific ,1334
University of Toledo ,1405
University of Tulsa ,1409
University of Utah ,1428
University of Vermont ,1436
University of Virginia ,1438
University of Washington ,1449
University of Wisconsin–Green Bay ,1453
University of Wisconsin–Madison ,1458
University of Wisconsin–Milwaukee ,1454
University of Wyoming ,1461
unlv,1424
unlv,1424
usc,1425
usc,1425
usc upstate,1367
usc upstate,1367
usc-upstate,1367
usc-upstate,1367
USF,1378
ut arlington,1426
ut arlington,1426
ut martin,1404
ut martin,1404
ut san antonio,1427
ut san antonio,1427
utah,1428
utah,1428
utah st,1429
utah st,1429
utah st.,1429
utah st.,1429
utah state,1429
utah state,1429
Utah State University ,1429
utah valley,1430
utah valley,1430
utah valley st.,1430
utah valley st.,1430
Utah Valley University ,1430
utah-state,1429
utah-state,1429
utah-valley,1430
utah-valley,1430
utah-valley-state,1430
utah-valley-state,1430
UT–Arlington,1426
utep,1431
utep,1431
utica,1432
utica,1432
ut-martin,1404
ut-martin,1404
UT–Martin,1404
utrgv,1410
utrgv,1410
utsa,1427
utsa,1427
va commonwealth,1433
va commonwealth,1433
valparaiso,1434
valparaiso,1434
Valparaiso University ,1434
vanderbilt,1435
vanderbilt,1435
Vanderbilt University ,1435
vcu,1433
vcu,1433
vcu(va. commonwealth,1433
vcu(va. commonwealth,1433
vermont,1436
vermont,1436
villanova,1437
villanova,1437
Villanova University ,1437
virginia,1438
virginia,1438
virginia commonwealth,1433
virginia commonwealth,1433
Virginia Commonwealth University ,1433
virginia military,1440
virginia military,1440
virginia military institute,1440
virginia military institute,1440
Virginia Military Institute ,1440
Virginia Polytechnic Institute and State University ,1439
virginia tech,1439
virginia tech,1439
virginia-commonwealth,1433
virginia-commonwealth,1433
virginia-military-institute,1440
virginia-military-institute,1440
virginia-tech,1439
virginia-tech,1439
vmi,1440
vmi,1440
w carolina,1441
w carolina,1441
w illinois,1442
w illinois,1442
w kentucky,1443
w kentucky,1443
w michigan,1444
w michigan,1444
w salem st,1445
w salem st,1445
w texas a&m,1446
w texas a&m,1446
wagner,1447
wagner,1447
Wagner College ,1447
wake forest,1448
wake forest,1448
Wake Forest University ,1448
wake-forest,1448
wake-forest,1448
washington,1449
washington,1449
washington st,1450
washington st,1450
washington st.,1450
washington st.,1450
washington state,1450
washington state,1450
Washington State University ,1450
washington-state,1450
washington-state,1450
weber st,1451
weber st,1451
weber st.,1451
weber st.,1451
weber state,1451
weber state,1451
Weber State University ,1451
weber-state,1451
weber-state,1451
west texas a&m,1446
west texas a&m,1446
west virginia,1452
west virginia,1452
West Virginia University ,1452
western caro.,1441
western caro.,1441
western carolina,1441
western carolina,1441
Western Carolina University ,1441
western ill.,1442
western ill.,1442
western illinois,1442
western illinois,1442
Western Illinois University ,1442
western kentucky,1443
western kentucky,1443
Western Kentucky University ,1443
western ky.,1443
western ky.,1443
western mich.,1444
western mich.,1444
western michigan,1444
western michigan,1444
Western Michigan University ,1444
western-carolina,1441
western-carolina,1441
western-illinois,1442
western-illinois,1442
western-kentucky,1443
western-kentucky,1443
western-michigan,1444
western-michigan,1444
west-virginia,1452
west-virginia,1452
wi green bay,1453
wi green bay,1453
wi milwaukee,1454
wi milwaukee,1454
wichita st,1455
wichita st,1455
wichita st.,1455
wichita st.,1455
wichita state,1455
wichita state,1455
Wichita State University ,1455
wichita-state,1455
wichita-state,1455
william & mary,1456
william & mary,1456
william-mary,1456
william-mary,1456
winston salem,1445
winston salem,1445
winston-salem,1445
winston-salem,1445
Winston-Salem State,1445
Winston-Salem State,1445
winston-salem-state,1445
winston-salem-state,1445
winthrop,1457
winthrop,1457
Winthrop University ,1457
wis.-green bay,1453
wis.-green bay,1453
wis.-milwaukee,1454
wis.-milwaukee,1454
wisconsin,1458
wisconsin,1458
wisconsin-green bay,1453
wisconsin-green bay,1453
wisconsin-green-bay,1453
wisconsin-green-bay,1453
wisconsin-milwaukee,1454
wisconsin-milwaukee,1454
wku,1443
wku,1443
wofford,1459
wofford,1459
Wofford College ,1459
wright st,1460
wright st,1460
wright st.,1460
wright st.,1460
wright state,1460
wright state,1460
Wright State University ,1460
wright-state,1460
wright-state,1460
wyoming,1461
wyoming,1461
xavier,1462
xavier,1462
Xavier University ,1462
yale,1463
yale,1463
Yale University ,1463
youngstown st,1464
youngstown st,1464
youngstown st.,1464
youngstown st.,1464
youngstown state,1464
youngstown state,1464
Youngstown State University ,1464
youngstown-state,1464
youngstown-state,1464
